Transaction_ID,Date,SKU_ID,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Store_Location,Payment_Method,Discount_Applied,Customer_Type,Channel
T003537,2025-03-23,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,9,30.0,270.0,West,Card,10.55,Family,Offline Store
T003538,2023-12-23,16994393,Amul Taaza Milk 1L,Dairy Products,19,100.0,1900.0,North,Card,310.04,First-time,franchise store
T003539,2025-05-09,62232487,Amul Milk Chocolate 150g,Chocolates,8,115.0,920.0,South,Card,103.9,Family,Offline Store
T003540,2025-05-29,72940877,Amul Butter Cookies 200g,Others,7,500.0,3500.0,South,Net Banking,454.31,Business,franchise store
T003541,2024-05-26,70537390,Amul Cheese Spread Red Chilli Flakes 200g,Butter & Spreads,10,68.0,680.0,East,Card,0.92,Business,Mobile App
T003542,2024-01-15,11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,9,100.0,900.0,West,UPI,84.43,Business,Mobile App
T003543,2024-04-15,11289388,Amul Rasmalai 500g,Specialty Products,25,400.0,10000.0,Central,Cash,1309.2,VIP,Offline Store
T003544,2023-09-18,53074058,Amul Cheddar Cheese 200g,Cheese & Cheese Products,11,500.0,5500.0,Central,Wallet,929.84,Family,franchise store
T003545,2025-06-25,14701085,Amul Kool Elaichi Milk 200ml,Beverages,23,120.0,2760.0,Central,Wallet,267.17,Returning,franchise store
T003546,2024-06-05,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,29,300.0,8700.0,Central,UPI,813.81,VIP,Mobile App
T003547,2025-06-20,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,21,250.0,5250.0,Central,UPI,351.73,Loyal,Mobile App
T003548,2025-01-04,83184284,Amul Kool Koko 200ml,Beverages,8,120.0,960.0,Central,Card,149.7,New,franchise store
T003549,2023-10-14,45007361,Amul Vanilla Ice Cream 1L,Ice Creams,11,149.0,1639.0,Central,Net Banking,181.36,Seasonal,Mobile App
T003550,2024-01-11,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,11,120.0,1320.0,Central,Wallet,20.08,New,Online Portal
T003551,2025-06-17,14701085,Amul Kool Elaichi Milk 200ml,Beverages,15,120.0,1800.0,East,Wallet,232.67,First-time,Mobile App
T003552,2024-04-01,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,15,800.0,12000.0,West,Wallet,2131.75,New,franchise store
T003553,2024-02-23,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),18,375.0,6750.0,East,Card,904.45,Family,franchise store
T003554,2025-01-16,25444452,Amul Ice Cream Cake 1kg,Others,16,500.0,8000.0,Central,Cash,1495.02,Occasional,Online Portal
T003555,2023-11-03,82806583,Amul Cheese Tin 500g,Others,10,500.0,5000.0,East,UPI,853.21,First-time,Online Portal
T003556,2025-06-12,14415647,Amul Kool Rose Milk 200ml,Beverages,19,120.0,2280.0,North,Net Banking,243.71,VIP,Offline Store
T003557,2025-02-18,79195263,Amul Kool Saffron Milk 200ml,Beverages,8,120.0,960.0,Central,UPI,135.49,Family,Offline Store
T003558,2024-07-04,12337385,Amul Shrikhand Elaichi 500g,Specialty Products,15,400.0,6000.0,West,Wallet,679.06,Seasonal,Online Portal
T003559,2025-05-30,16367289,Amul Strawberry Magic 750ml,Ice Creams,10,300.0,3000.0,East,UPI,220.13,Regular,franchise store
T003560,2025-08-11,14415647,Amul Kool Rose Milk 200ml,Beverages,11,120.0,1320.0,North,Cash,132.07,Occasional,Mobile App
T003561,2023-12-08,93245593,Amul Multigrain Dahi 200g,Health & Nutrition,11,158.0,1738.0,North,Wallet,125.45,Returning,franchise store
T003562,2024-03-01,79195263,Amul Kool Saffron Milk 200ml,Beverages,10,120.0,1200.0,Central,Card,206.54,VIP,Offline Store
T003563,2023-12-16,28937579,Amul Chocolate Donut 80g,Bakery Items,11,429.0,4719.0,Central,Wallet,796.2,VIP,franchise store
T003564,2024-05-31,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,20,250.0,5000.0,West,Card,172.98,Loyal,franchise store
T003565,2024-12-16,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,21,250.0,5250.0,East,Cash,731.05,Occasional,Offline Store
T003566,2023-11-17,16367289,Amul Strawberry Magic 750ml,Ice Creams,4,300.0,1200.0,West,Card,156.23,VIP,franchise store
T003567,2023-10-06,16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,9,150.0,1350.0,North,Card,268.58,Regular,Offline Store
T003568,2025-01-15,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,13,177.0,2301.0,East,Cash,159.3,VIP,Offline Store
T003569,2024-12-05,16267619,Amul Garlic & Herbs Butter 100g,Butter & Spreads,17,50.0,850.0,South,Wallet,92.41,VIP,Online Portal
T003570,2025-02-04,26598550,Amul Masti Buttermilk 500ml,Dairy Products,12,100.0,1200.0,South,Card,79.96,VIP,Offline Store
T003571,2024-10-16,93020688,Amul Cheese Spread Garlic 200g,Butter & Spreads,7,200.0,1400.0,South,Net Banking,110.64,VIP,franchise store
T003572,2024-09-27,81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,22,436.0,9592.0,Central,UPI,468.58,Regular,Mobile App
T003573,2025-01-10,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,11,150.0,1650.0,East,UPI,92.51,Family,Mobile App
T003574,2023-11-06,70167474,Amul Frozen Paratha 400g,Bakery & Frozen,11,250.0,2750.0,Central,Wallet,12.63,Seasonal,Offline Store
T003575,2025-03-28,56068016,Amul Fortified Milk 1L,Health & Nutrition,10,600.0,6000.0,Central,Net Banking,757.26,Seasonal,Online Portal
T003576,2023-10-17,26980737,Amul Tru Orange Juice 200ml,Beverages,18,116.0,2088.0,East,Cash,75.59,Regular,franchise store
T003577,2023-09-12,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,18,150.0,2700.0,Central,Net Banking,539.12,New,Mobile App
T003578,2024-12-14,14701085,Amul Kool Elaichi Milk 200ml,Beverages,15,120.0,1800.0,East,Net Banking,65.42,Regular,Offline Store
T003579,2024-01-28,23548091,Amul Chocozoo Kids Pack 250g,Chocolates,17,150.0,2550.0,North,UPI,69.92,Returning,Offline Store
T003580,2025-05-23,70549300,Amul Dark Chocolate 150g,Chocolates,16,114.0,1824.0,West,Net Banking,142.17,Seasonal,Online Portal
T003581,2025-01-07,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,18,100.0,1800.0,East,Wallet,5.58,Seasonal,Mobile App
T003582,2024-02-05,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,23,120.0,2760.0,East,Net Banking,515.21,Regular,Online Portal
T003583,2024-06-30,12337385,Amul Shrikhand Elaichi 500g,Specialty Products,13,400.0,5200.0,East,Wallet,752.44,New,Offline Store
T003584,2024-01-15,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,17,600.0,10200.0,Central,Wallet,747.72,Loyal,Offline Store
T003585,2025-02-09,45007361,Amul Vanilla Ice Cream 1L,Ice Creams,18,149.0,2682.0,West,Wallet,255.16,New,Mobile App
T003586,2025-03-25,97241768,Amul Chocolate Ice Cream 1L,Ice Creams,14,300.0,4200.0,East,Card,47.87,New,franchise store
T003587,2024-10-04,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,13,250.0,3250.0,South,Cash,485.38,VIP,Mobile App
T003588,2025-01-01,26980737,Amul Tru Orange Juice 200ml,Beverages,15,116.0,1740.0,South,Net Banking,67.0,New,Mobile App
T003589,2024-10-23,5752287,Amul Camel Milk Chocolate 150g,Others,28,123.0,3444.0,Central,Card,145.68,First-time,Online Portal
T003590,2025-04-24,37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,14,54.0,756.0,South,Card,60.79,New,Offline Store
T003591,2024-12-15,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,6,30.0,180.0,West,Net Banking,22.7,Occasional,Mobile App
T003592,2024-05-13,83950377,Amul Veggie Sticks 100g,Snacks & Savories,9,85.0,765.0,South,Card,147.3,Seasonal,franchise store
T003593,2024-11-09,57348568,Amul Peanut Spread Creamy 200g,Butter & Spreads,10,51.0,510.0,Central,Net Banking,16.92,Returning,franchise store
T003594,2024-06-28,23548091,Amul Chocozoo Kids Pack 250g,Chocolates,13,150.0,1950.0,West,Card,347.09,First-time,Mobile App
T003595,2023-09-10,12571772,Amul Basundi 1L,Specialty Products,22,400.0,8800.0,West,Net Banking,269.64,Loyal,Offline Store
T003596,2023-12-31,64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,12,150.0,1800.0,Central,UPI,231.88,VIP,Online Portal
T003597,2024-08-28,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,23,600.0,13800.0,North,Cash,1925.66,Occasional,franchise store
T003598,2025-01-21,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,17,100.0,1700.0,East,Cash,70.47,Loyal,Offline Store
T003599,2023-11-04,45007361,Amul Vanilla Ice Cream 1L,Ice Creams,14,149.0,2086.0,Central,Wallet,112.63,Occasional,Online Portal
T003600,2023-11-28,74913534,Amul Pro Milk Drink 200g,Beverages,12,120.0,1440.0,West,Net Banking,44.68,Occasional,Online Portal
T003601,2024-10-22,63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,11,500.0,5500.0,North,Cash,575.32,VIP,Online Portal
T003602,2024-08-31,16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,9,150.0,1350.0,South,Net Banking,7.11,Returning,franchise store
T003603,2024-07-20,31363198,Amul Mango Lassi 250ml,Beverages (New Flavors),9,600.0,5400.0,Central,UPI,870.72,Business,Mobile App
T003604,2025-06-02,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,20,120.0,2400.0,Central,Wallet,105.1,Loyal,franchise store
T003605,2024-03-17,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,8,30.0,240.0,South,Card,45.54,Business,franchise store
T003606,2023-11-23,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),9,375.0,3375.0,Central,Cash,622.59,Loyal,Online Portal
T003607,2024-06-08,35651383,Amul India Twilight Tryst 150g,Chocolates,10,150.0,1500.0,West,Net Banking,165.55,Business,franchise store
T003608,2025-04-25,21365294,Amul Greek Yogurt Blueberry 100g,Probiotic & Health Range,12,245.0,2940.0,South,Net Banking,27.12,Regular,Mobile App
T003609,2025-04-26,82806583,Amul Cheese Tin 500g,Others,13,500.0,6500.0,West,Net Banking,1201.07,Business,Offline Store
T003610,2025-07-29,80405061,Amul A2 Cow Milk 1L,Others,10,500.0,5000.0,East,Cash,963.54,Family,Mobile App
T003611,2024-07-05,14701085,Amul Kool Elaichi Milk 200ml,Beverages,15,120.0,1800.0,Central,Wallet,4.35,Returning,Mobile App
T003612,2024-12-13,37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,10,300.0,3000.0,East,Net Banking,112.72,First-time,Mobile App
T003613,2024-02-02,40523156,Amul Taaza UHT Milk 1L,UHT & Long Life,18,150.0,2700.0,South,Wallet,171.17,Loyal,franchise store
T003614,2024-01-01,62232487,Amul Milk Chocolate 150g,Chocolates,13,115.0,1495.0,Central,Wallet,282.73,Loyal,Mobile App
T003615,2024-05-22,83950377,Amul Veggie Sticks 100g,Snacks & Savories,12,85.0,1020.0,West,UPI,148.21,Occasional,Offline Store
T003616,2024-03-10,26980737,Amul Tru Orange Juice 200ml,Beverages,23,116.0,2668.0,South,UPI,478.72,Business,Mobile App
T003617,2025-07-19,79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,16,500.0,8000.0,East,Card,1551.84,Returning,Mobile App
T003618,2024-08-28,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,5,703.0,3515.0,West,UPI,496.83,Regular,Offline Store
T003619,2025-02-26,12571772,Amul Basundi 1L,Specialty Products,13,400.0,5200.0,West,Wallet,709.37,VIP,Online Portal
T003620,2024-11-27,81997831,Amul Cheese Crackers 120g,Snacks & Savories,37,509.0,18833.0,South,UPI,201.62,Loyal,Offline Store
T003621,2024-12-31,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,6,703.0,4218.0,South,Cash,226.03,Returning,franchise store
T003622,2024-05-27,31256377,Amul Happy Treats Veggie Stix 400g,Others,9,500.0,4500.0,North,Wallet,388.8,First-time,Mobile App
T003623,2025-08-15,72940877,Amul Butter Cookies 200g,Others,19,500.0,9500.0,North,UPI,724.87,Seasonal,Offline Store
T003624,2025-02-05,48334136,Amul Protein Shake Vanilla 200ml,Health & Nutrition,21,600.0,12600.0,North,Net Banking,1029.31,Business,Online Portal
T003625,2025-06-08,37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,11,54.0,594.0,East,Net Banking,46.7,Returning,Online Portal
T003626,2025-02-01,12337385,Amul Shrikhand Elaichi 500g,Specialty Products,18,400.0,7200.0,Central,Card,1400.46,Business,franchise store
T003627,2024-01-06,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,9,150.0,1350.0,West,Net Banking,92.0,Returning,Mobile App
T003628,2024-12-02,97241768,Amul Chocolate Ice Cream 1L,Ice Creams,7,300.0,2100.0,East,Wallet,26.78,Seasonal,franchise store
T003629,2024-11-03,14415647,Amul Kool Rose Milk 200ml,Beverages,11,120.0,1320.0,West,Cash,107.37,Seasonal,Mobile App
T003630,2024-07-10,23548091,Amul Chocozoo Kids Pack 250g,Chocolates,14,150.0,2100.0,Central,UPI,33.46,Family,Offline Store
T003631,2024-09-11,44564353,Amul Fresh Cream 250ml,Dairy Products,10,100.0,1000.0,South,Wallet,75.04,Regular,Mobile App
T003632,2025-07-11,14701085,Amul Kool Elaichi Milk 200ml,Beverages,17,120.0,2040.0,North,Card,34.11,Family,Mobile App
T003633,2023-12-16,25032666,Amul Gold Milk 1L,Dairy Products,18,100.0,1800.0,West,Net Banking,219.92,Regular,Online Portal
T003634,2025-05-22,74913534,Amul Pro Milk Drink 200g,Beverages,15,120.0,1800.0,East,Net Banking,59.3,Family,Offline Store
T003635,2024-07-26,16443921,Amul Fruit & Nut Chocolate 150g,Chocolates,8,150.0,1200.0,North,Card,155.4,Seasonal,Mobile App
T003636,2024-07-08,37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,5,300.0,1500.0,South,Card,176.89,Returning,Online Portal
T003637,2025-04-22,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),18,375.0,6750.0,South,Card,770.93,Business,Online Portal
T003638,2024-09-11,16367289,Amul Strawberry Magic 750ml,Ice Creams,9,300.0,2700.0,North,UPI,347.99,Family,franchise store
T003639,2025-06-11,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,17,120.0,2040.0,West,Net Banking,120.14,Family,Offline Store
T003640,2024-04-10,71930565,Amul Cow Ghee 1L,Ghee & Cooking Essentials,22,800.0,17600.0,North,Net Banking,1871.61,Regular,Mobile App
T003641,2024-07-15,68137847,Amul Kulfi 60ml,Ice Creams,19,107.0,2033.0,South,Card,334.99,First-time,Offline Store
T003642,2025-02-28,79291279,Amul Butter 500g,Butter & Spreads,12,200.0,2400.0,South,Cash,129.06,First-time,franchise store
T003643,2024-02-16,11289388,Amul Rasmalai 500g,Specialty Products,19,400.0,7600.0,West,Cash,1157.77,Returning,Offline Store
T003644,2024-05-29,16367289,Amul Strawberry Magic 750ml,Ice Creams,14,300.0,4200.0,South,UPI,121.72,Seasonal,Offline Store
T003645,2024-08-24,80405061,Amul A2 Cow Milk 1L,Others,9,500.0,4500.0,South,Cash,167.47,Family,Online Portal
T003646,2025-01-16,78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,4,500.0,2000.0,West,UPI,369.28,First-time,Mobile App
T003647,2023-11-30,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,15,150.0,2250.0,South,Net Banking,441.49,Family,Offline Store
T003648,2024-07-01,62232487,Amul Milk Chocolate 150g,Chocolates,10,115.0,1150.0,East,UPI,191.54,Returning,Offline Store
T003649,2024-11-13,64935768,Amul Mithai Gulab Jamun Tin 1kg,Specialty Products,21,400.0,8400.0,South,Wallet,625.46,Occasional,Offline Store
T003650,2025-03-21,63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,18,500.0,9000.0,South,Wallet,707.58,VIP,Online Portal
T003651,2024-11-22,78916050,Amul Gouda Cheese 200g,Cheese & Cheese Products,12,500.0,6000.0,Central,Cash,877.31,Regular,franchise store
T003652,2023-10-29,43280889,Amul Malai Paneer 1kg,Dairy Products,6,100.0,600.0,Central,Wallet,48.14,Seasonal,Mobile App
T003653,2023-11-24,48334136,Amul Protein Shake Vanilla 200ml,Health & Nutrition,20,600.0,12000.0,North,Net Banking,1058.79,Occasional,Mobile App
T003654,2024-06-10,70167474,Amul Frozen Paratha 400g,Bakery & Frozen,13,250.0,3250.0,West,Net Banking,433.11,Loyal,franchise store
T003655,2024-05-12,26598550,Amul Masti Buttermilk 500ml,Dairy Products,5,100.0,500.0,South,Wallet,29.29,Business,Offline Store
T003656,2024-08-27,40523156,Amul Taaza UHT Milk 1L,UHT & Long Life,16,150.0,2400.0,West,Net Banking,415.88,Business,Online Portal
T003657,2024-04-29,1148473,Amul Camel Milk 500ml,Others,4,500.0,2000.0,West,Wallet,35.68,First-time,Offline Store
T003658,2025-05-14,4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),6,600.0,3600.0,East,Card,554.73,Loyal,Online Portal
T003659,2024-05-01,58937020,Amul Chocolate Brownie 100g,Bakery Items,13,218.0,2834.0,East,Net Banking,252.71,Seasonal,Mobile App
T003660,2024-02-04,70167474,Amul Frozen Paratha 400g,Bakery & Frozen,12,250.0,3000.0,Central,Wallet,502.54,Family,Mobile App
T003661,2024-04-03,16367289,Amul Strawberry Magic 750ml,Ice Creams,15,300.0,4500.0,South,UPI,783.59,First-time,Online Portal
T003662,2024-03-12,36576395,Amul Kool Café Can 250ml,Others,11,500.0,5500.0,South,Cash,766.99,Returning,franchise store
T003663,2024-09-14,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,23,177.0,4071.0,West,Net Banking,542.64,Occasional,Online Portal
T003664,2024-02-14,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,16,600.0,9600.0,South,UPI,707.17,Loyal,Offline Store
T003665,2023-12-06,97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,8,300.0,2400.0,Central,Wallet,88.61,New,Offline Store
T003666,2025-01-01,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,16,500.0,8000.0,East,UPI,1441.31,Business,Online Portal
T003667,2024-07-16,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,13,500.0,6500.0,South,UPI,990.18,New,Mobile App
T003668,2025-05-26,45319204,Amul Slim UHT Milk 1L,UHT & Long Life,20,150.0,3000.0,South,Card,406.52,First-time,Online Portal
T003669,2024-01-12,45007361,Amul Vanilla Ice Cream 1L,Ice Creams,9,149.0,1341.0,West,Card,182.05,Seasonal,franchise store
T003670,2025-02-09,71235158,Amul Strawberry Lassi 250ml,Beverages (New Flavors),18,600.0,10800.0,North,Card,601.31,Regular,Offline Store
T003671,2025-02-27,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,13,600.0,7800.0,Central,UPI,953.15,Business,Online Portal
T003672,2025-04-10,61133075,Amul Butter Croissant 80g,Bakery Items,13,187.0,2431.0,North,Wallet,422.07,New,Offline Store
T003673,2024-09-11,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,19,600.0,11400.0,East,Wallet,989.34,Loyal,Mobile App
T003674,2025-07-05,11289388,Amul Rasmalai 500g,Specialty Products,19,400.0,7600.0,South,Net Banking,55.2,Family,franchise store
T003675,2023-11-30,45319204,Amul Slim UHT Milk 1L,UHT & Long Life,18,150.0,2700.0,West,Net Banking,242.96,Regular,Online Portal
T003676,2025-03-11,81997831,Amul Cheese Crackers 120g,Snacks & Savories,19,509.0,9671.0,South,Wallet,641.26,Regular,franchise store
T003677,2025-06-23,58937020,Amul Chocolate Brownie 100g,Bakery Items,15,218.0,3270.0,South,Card,56.2,Seasonal,Offline Store
T003678,2024-08-07,81997831,Amul Cheese Crackers 120g,Snacks & Savories,21,509.0,10689.0,Central,UPI,2051.83,Family,Mobile App
T003679,2024-08-07,83184284,Amul Kool Koko 200ml,Beverages,15,120.0,1800.0,South,Card,154.46,VIP,Online Portal
T003680,2025-05-16,16994393,Amul Taaza Milk 1L,Dairy Products,14,100.0,1400.0,Central,UPI,224.3,New,Online Portal
T003681,2024-06-21,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,8,500.0,4000.0,South,Card,140.19,Regular,Mobile App
T003682,2024-07-07,71930565,Amul Cow Ghee 1L,Ghee & Cooking Essentials,20,800.0,16000.0,West,Wallet,2981.7,Returning,Online Portal
T003683,2024-08-05,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,13,800.0,10400.0,Central,UPI,80.99,Loyal,Online Portal
T003684,2023-09-24,1148473,Amul Camel Milk 500ml,Others,9,500.0,4500.0,West,Net Banking,92.43,Seasonal,Offline Store
T003685,2025-02-02,1148473,Amul Camel Milk 500ml,Others,7,500.0,3500.0,South,Net Banking,499.77,New,Offline Store
T003686,2025-03-14,18798487,Amul Cheese Danish 120g,Bakery Items,16,53.0,848.0,West,Cash,14.17,Returning,franchise store
T003687,2025-03-08,80016687,Amul Butter 100g,Butter & Spreads,18,198.0,3564.0,South,UPI,274.44,Occasional,Mobile App
T003688,2025-08-04,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,10,800.0,8000.0,East,Cash,1525.15,Family,Offline Store
T003689,2024-05-25,63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,16,500.0,8000.0,East,Wallet,792.24,Returning,Offline Store
T003690,2024-11-26,40523156,Amul Taaza UHT Milk 1L,UHT & Long Life,21,150.0,3150.0,East,Net Banking,170.35,New,Offline Store
T003691,2024-09-21,64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,13,150.0,1950.0,West,Cash,389.91,Family,franchise store
T003692,2023-11-02,84729804,Amul Greek Yogurt Mango 100g,Probiotic & Health Range,8,178.0,1424.0,North,Cash,12.03,Family,Online Portal
T003693,2025-06-16,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,15,177.0,2655.0,West,Wallet,387.44,First-time,franchise store
T003694,2024-10-31,31256377,Amul Happy Treats Veggie Stix 400g,Others,21,500.0,10500.0,North,Card,854.94,Loyal,Offline Store
T003695,2024-02-03,45007361,Amul Vanilla Ice Cream 1L,Ice Creams,15,149.0,2235.0,North,Net Banking,194.91,First-time,franchise store
T003696,2025-01-30,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,9,250.0,2250.0,Central,UPI,210.28,VIP,Offline Store
